comment,comment_type
software developers,2
software development kit,2
softwood,2
Softwood,2
Sogdian and Bactrian,2
Soha Ali Khan,2
Sohra,2
Sohu.com,2
soil erosion,2
Soka Gakkai International,2
sola scriptura,2
Solan,2
Solange,2
solar,2
Solar chemical processes,2
solar day,2
Solar distillation,2
Solar energy,2
solar energy,2
"Solar heating, cooling and ventilation technologies",2
"solar heating, photovoltaics, solar thermal energy, solar architecture and artificial photosynthesis",2
Solar Impulse,2
solar panels,2
solar panels can only be set up on land that is unowned and suitable for solar panels,2
solar time,2
"Solar Total Energy Project (STEP) in Shenandoah, Georgia, USA",2
sold poorly,2
"solder ""balls"" on the underside in place of leads",2
soldering tools,2
sole executive agreements,2
solely for the purposes of accessing affirmative action benefits,2
Solent City,2
Solent Sky,2
solid (un-laminated) iron,2
Solid electrolyte tantalum capacitors,2
solid fuel rockets,2
solid wood,2
Solidarity,2
solid-colour overcoats,2
solidifies,2
solitary housing estates and suburban sprawl.,2
solo piano,2
soluble components (molecules),2
Solzinc process,2
Somali,2
Somali National Television,2
Somali Studies,2
Somali Telecommunication Association,2
Somalia,2
Somalis,2
some,2
Some,2
some 269,2
some black writers,2
some character codes determine choices between options for the following character codes,2
Some clock-shift problems,2
some dating from prehistoric communities.,2
some economists,2
"Some ethnic groups are concerned about the potential political and economic effects, as",2
some farmers using beak trimming as a preventative measure,2
"some have immunomodulatory effects, and some can directly adhere to and intoxicate host cells",2
some historical and morphological deviations,2
some hunter-gatherer groups,2
some LGBT people hide their respective orientations from their spouses,2
some more closely related,2
some of his own clothes,2
Some of the discontent was caused by a disrespect for Burmese culture and traditions,2
some of the forward rolling movement of the aircraft into vertical velocity,2
some of the most prominent,2
some of them still remain,2
some other irrelevant page,2
some other political prisoners have not been released,2
Some other race,2
some parties to the original treaty will not become parties to the amended treaty,2
some people close to the government,2
"Some people with asthma rarely experience symptoms, u",2
"Some research suggests that ""[f]or some [people] the focus of sexual interest will shift at various points through the life span",2
"Some schools of Buddhism discourage doctrinal study, and some regard it as essential practice.",2
"some soldiers panicked, abandoning their weapons and retreating to the south",2
some students and faculty,2
Some traders,2
Somebody to Love,2
Somers Isles Company,2
Somerset,2
Somerset College,2
"Somerset has 11,500 listed buildings",2
Somerset has 30 state and 17 independent secondary schools,2
"Somerset has a high indigenous British population, with 98.8% registering as white British and 92.4% of these as born in the United Kingdom",2
Somerset is a rural county of rolling hills,2
"Somerset is covered by the Avon and Somerset Constabulary, a police force which also covers Bristol and South Gloucestershire",2
sometime between the 6th and 4th centuries BCE,2
sometimes a whole life span),2
somewhat by the fact that no part of the state is distant from the ocean,2
somewhat reshapes the industry ecosystem with biotechnology companies,2
"Somsri Hananuntasuk, executive director of the Asian Network for Free Elections (ANFREL)",2
son,2
"Son (Logos) of God, made, not begotten",2
Sonam Gyatso,2
Sonata No. 2,2
song choice and performance,2
Songbirds,2
songs,2
songs (hymns) and brief prayers,2
songs of great deeds,2
Songs of the Land of Israel,2
songs they wrote themselves,2
son-in-law,2
sonnet,2
sonnet on Chopin by Leon Ulrich,2
Sonora,2
Sony,2
Sony and Nintendo,2
Sony BMG Music Entertainment,2
Sony Ericsson and Nokia,2
Sony Music,2
Sony Music Entertainment,2
Sony Pictures Entertainment,2
Sony through its RED subsidiary,2
"Sony, RealNetworks, Napster, and Musicmatch",2
soo and maal,2
sophisticated,2
sophisticated system of administration,2
Sophists,2
soprano Maria Callas,2
sorghum,2
sorghum or millet,2
Sorry,2
SOS-based speed,2
Soter,2
Sotonian,2
Soul and disco,2
Soulful,2
sound,2
sound cards,2
sound generated,2
sound inventory,2
sound like a faithful reproduction,2
sound quality of the result,2
sound recordings,2
sound scholar,2
sound shifts,2
sound system,2
sound wood,2
sounds,2
sounds lost during MP3 compression,2
soups and stews,2
source coding,2
source luminous efficacy,2
source-based coders,2
South,2
south,2
South Africa,2
South Africa and the UK,2
"South Africa Revenue Services ""SARS""",2
South African,2
South African Beechcraft King Air 200,2
South American countries,2
South Asia,2
South Asian,2
south Atlantic Ocean,2
South Atlantic Peace and Cooperation Zone,2
South Bend,2
South Carolina,2
South Georgia,2
South Hampshire,2
South Jersey,2
South Kensington,2
South Korea,2
South Korean agents had learned about the plans,2
South Korean forces.,2
South Lake,2
South Lake Union Streetcar,2
south of 60° S,2
south of Boston Common,2
south of the Litani River,2
South Oklahoma City,2
south or downhill,2
South Plains,2
South Pole,2
South Ribble,2
south shore of the island,2
south side,2
South Slavic Old Church Slavonic,2
South Slavic populations,2
South Station,2
South Today,2
South Tower,2
south town,2
South Vietnam,2
South West England,2
south west of present-day India,2
South West Trains,2
South West Water,2
South Western Ambulance Service NHS Foundation Trust,2
South Yarra,2
Southampton,2
Southampton Airport (Parkway),2
Southampton and District Sunday Football League,2
Southampton Central,2
Southampton City College,2
Southampton Common,2
Southampton District Energy Scheme,2
Southampton Hockey Club,2
Southampton Itchen,2
Southampton Philharmonic Choir,2
Southampton Plot,2
Southampton Solent University,2
Southampton Sports Centre,2
Southampton Stags,2
Southampton Water,2
Southampton Zoo,2
Southbank,2
"Southbank, Port Melbourne, Melbourne Docklands and more recently, South Wharf",2
southbound passerine migrants,2
southeast,2
Southeast,2
Southeast Asia,2
Southeast Asian,2
southeast Korea,2
southeastern,2
South-eastern Europe,2
"southeastern Europe, the Iranian plateau, and Central Asia",2
Southern,2
southern,2
southern Afghanistan,2
southern Africa,2
southern and eastern,2
southern boroughs,2
southern Brazil,2
Southern Congressional bloc,2
Southern Cross Station,2
Southern Europe,2
southern flank weakening,2
southern France,2
southern Fujian,2
Southern Gothic and coming-of-age or Bildungsroman novel,2
Southern Gothic novel,2
southern half,2
Southern Netherlands,2
southern Nuba Mountains,2
Southern Ocean,2
southern Poland and northern Slovakia,2
Southern Railway Company,2
Southern Rhodesia,2
Southern Road,2
southern Sichuan,2
Southern-dominated Congress,2
Southland,2
southwest,2
Southwest,2
south-west,2
South-West Africa,2
Southwest Airlines,2
south-west Asia,2
southwest Raleigh,2
southwestern,2
southwestern China,2
souvenir,2
Souvenir de Paganini,2
Sovdepia,2
Sovereign,2
sovereign states and international organizations,2
sovereign territory,2
sovereign titles,2
sovereignty,2
sovereignty of God,2
Sovetashen,2
Soviet,2
Soviet and German,2
Soviet and U.S. occupation zones,2
Soviet collectivization policy brought violence against peasants and forced resettlement,2
Soviet Constitution of 1936,2
Soviet flag,2
Soviet generals,2
Soviet gymnasts,2
Soviet military advisers,2
Soviet NKVD,2
Soviet of Nationalities,2
Soviet of the Union,2
Soviet positions in eastern Poland,2
Soviet Premier Nikita Khrushchev,2
Soviet reaction,2
Soviet Socialist Republics,2
Soviet T-34-85 tanks,2
Soviet troops,2
Soviet Union,2
Soviet Union and China,2
Soviets,2
sow,2
Space Binding,2
Space City,2
Space Shuttle Challenger,2
space situational awareness,2
Space superiority,2
Space telescopes,2
spaces,2
"spacetime, physical energies and forces, dark matter",2
Spain,2
Spain and France,2
Spain and Portugal,2
"Spain, England, and France",2
Spalding,2
spalting,2
Spandex,2
Spanish,2
Spanish (Castilian),2
Spanish America,2
Spanish and English,2
Spanish and Portuguese,2
Spanish Civil War,2
Spanish Conquistadors,2
Spanish dollar,2
Spanish Dominicans in the Philippines,2
Spanish football fans,2
Spanish garrison at Baton Rouge,2
Spanish inquisition,2
Spanish look,2
Spanish nationals of West/Central African descent,2
Spanish ones,2
Spanish rule,2
Spanish transition to democracy,2
Spanish were never able to effectively police the border region and the backwoods settlers,2
Spanish–American War,2
Spanish-language television networks,2
sparsely wooded areas,2
Sparta,2
Sparta Prague,2
spatial characteristics,2
spatial redundancy reduction,2
speak well and write,2
Speaker Gordon Scholes,2
Speaker normally assumes a lower profile and defers to the President,2
speaking in tongues and divine healing,2
speaking their native language and practising traditional customs,2
Spears and Aguilera,2
special,2
Special Air Service and Delta Force,2
special education,2
"SPecial Executive for Counter-intelligence, Terrorism, Revenge and Extortion",2
Special Forces,2
special forms,2
Special guest referees may be used from time to time;,2
Special Imperial Commissioner,2
special services to the state,2
Special Treatment Work on Illegally Constructed Sites of Religious and Folk Religion Activities,2
specialisation,2
specialist schools,2
specialist stores,2
Specialists,2
specialized animals,2
specialized cells,2
speciation,2
Species,2
species as a whole,2
species can be on both ends of a mobbing attack,2
species of the Southern Hemisphere,2
Species Plantarum,2
species that are in danger of extinction,2
"specific and often unrelated aspects of copyright, patents, trademarks, etc.",2
specific discourse of the genre,2
specific formal prescriptions,2
specific gravity,2
"specific mixes of soil, air, altitude and light",2
specific proteins,2
Specification of illumination requirements,2
specified degree of rounding tolerance,2
specifying the name of a location,2
Spectre,2
SPECTRE,2
Spectre.,2
speech,2
speech balloons,2
speech perception,2
speed,2
speed and direction,2
speed and height,2
speed of light,2
speed up,2
"speed, bone density, weight, and physical strength",2
"speed, torque, and power",2
spelling,2
Spencer W. Kimball Tower,2
spend all of [the Trust's] resources within 20 years after Bill's and Melinda's deaths,2
spend beyond their means,2
sphenacodont pelycosaurs,2
spheres to rods and spirals,2
spherical,2
Sphingomonas sp.,2
spice,2
Spicheren,2
Spider-Man,2
Spider-Man 3,2
Spider-Man and the Fantastic Four,2
Spider-Man and the Hulk,2
Spike Edney,2
spill motion,2
spinal cord and hindbrain,2
spinal cord or peripheral ganglia,2
Spindletop,2
spines produced from areoles,2
spinning jenny,2
spinning mule,2
Spinoza,2
spiral,2
spires,2
spirit of Olympics,2
spirit or mind or the objects of mind (ideas),2
"spirits and devils,",2
spiritual,2
spiritual intermediaries,2
Spirometry,2
Splügen Pass,2
splendid isolation,2
split in short section across the genome,2
split vacations,2
split with Luckett and Rober,2
splits to release it,2
spoils taken in war,2
Spokane Empire,2
Spokane Shock,2
"spoke English, nor read or wrote it",2
spoken language,2
spoken language and vulgar phrases,2
sponges,2
"sponges, jellyfish, adult sea squirts",2
"sponges, jellyfish, insects, and humans",2
sponsorship deal,2
spontaneously,2
spontaneously or with treatment,2
spores,2
Spori,2
Sporopollenin,2
Sport Aerobics,2
sport section,2
sporting goods,2
sports,2
sports and politics,2
Sports Business Journal,2
sports were considered a vital tool for training their students to think and act as part of a team,2
SportsNet New York,2
sportswear,2
"sportswear, denim offerings with fur, outerwear and accessories that include handbags and footwear",2
Spotify,2
spousal support,2
spread female empowerment,2
spread in a fan-like shape,2
spread over a large number of users,2
spreading of the ascetic ideal in Eastern and Western Christianity,2
spring,2
spring 1975,2
spring 2016,2
spring 2016.,2
Spring and Autumn Period,2
spring and fall,2
spring and summer,2
spring equinox,2
"spring forward, fall back",2
spring of 1985,2
Spring of Nations or the Year of Revolution,2
spring overshoot,2
"Springdale, Arkansas",2
"springs or foam blocks generally called a ""spring"" floor",2
sprinter,2
spruce,2
Spurn in England,2
Sputum,2
"spying for the Muslim Patriotic League, and biasing the Queen against the Hindus",2
spying for the Soviet Union,2
Spyridon Xyndas,2
SQL,2
SQL language,2
Squad Automatic Weapon,2
squadron groundings and flight time reductions,2
square,2
Square d'Orléans,2
Square-Block Characters,2
squirreling,2
Sranan Tongo,2
SRG SSR,2
sRGB images—typically JPEG,2
Sri Lanka,2
Sri Lanka and Southeast Asia,2
Srivijaya kingdom,2
SS Meredith Victory,2
SS Nestorian,2
St Andrew's,2
St Andrew's cross,2
"St Columba's, Cambridge (founded in 1879), and St Columba's, Oxford",2
St David's Islanders,2
St Edward's Chair,2
St George's,2
St George's Chapel at Windsor Castle,2
"St George's Chapel, Windsor Castle",2
St George's Cross,2
St George's Island within St George's Parish,2
St Helena Herald,2
St Helena Independent,2
St James Junior School,2
St John Ambulance Australia volunteers,2
St Mark's Place,2
St Mary's,2
St Mary's Stadium,2
St. Anselm,2
St. Anthony Hall,2
St. Anthony Hospital and Physicians Medical Center,2
St. George,2
St. George's,2
St. Helena,2
St. Jerome,2
St. John's United Methodist Church,2
St. Louis,2
St. Louis Rams,2
"St. Louis, Missouri",2
St. Luke,2
St. Luke's–Roosevelt Hospital Center,2
St. Moritz,2
"St. Moritz, Switzerland",2
St. Nicholas,2
St. Nicholas Park,2
St. Peter,2
St. Petersburg,2
St. Petersburg Phonological School,2
St. Thomas Aquinas,2
St.Brendan´s school,2
St.Catherine´s,2
STA,2
stūpas,2
"Staats-Brabant (present North Brabant), Staats-Vlaanderen (present Zeeuws-Vlaanderen), Staats-Limburg (around Maastricht) and Staats-Oppergelre (around Venlo, after 1715)",2
stability,2
stabilizing,2
stable income,2
stacking ring,2
stadium.,2
Stadtrecht,2
Stadtteilschule,2
staff,2
staff into all the main ministries of the Nigerian government,2
Stafford House,2
stage,2
stage lighting,2
stage presence,2
stage presence and voice,2
staged musical drama,2
stairs,2
stalemate,2
Stalin,2
Stalin's invasions were a severe irritant,2
Stalin's invasions were a severe irritant to Berlin,2
Stallman,2
Stan Kroenke,2
Stan Lee,2
stand-alone melodies,2
standard,2
standard definition television systems,2
standard designated,2
standard German,2
standard German orthography,2
standard language,2
Standard Mandarin,2
Standard Oil of Ohio,2
standard operating system,2
standard pattern,2
standard pronunciation,2
standard security measures,2
Standard Time,2
standard-definition television,2
standardisation,2
standing,2
standing hymns,2
standing ovation,2
Standing stones,2
standing wave,2
standing wave pattern,2
standing wave ratio,2
Stanford University,2
Stanley,2
Stanley Baldwin,2
Stanley Crouch,2
Stanley Ho.,2
Stanley Morison,2
Stanley Park,2
Star African Air,2
Star of Unity,2
Star Wars,2
starboard,2
Starbucks,2
starch,2
stare decisis,2
Starfish,2
stark power and simplicity,2
starlet sea anemone,2
Starlin Castro,2
Starpower: Beyoncé,2
Starr,2
Stars,2
"start a regular ""Bible study""",2
start of the 2014/15 academic year,2
start of the 20th century,2
started in 1905 as the City of Bath Boys' School,2
starting,2
starting date of the year,2
starting in 2013,2
startling the predator and giving it time to escape,2
start-up businesses,2
starve them out,2
starving,2
state,2
state and local law enforcement agencies,2
state collateral review,2
State Committee on Religious Affairs (SCRA) and with local authorities,2
"state constitutions, state governments, and state courts",2
state courts,2
state courts are not bound by federal interpretations of state law,2
State Department Stores (GUM),2
state fairgrounds,2
state government,2
state governments,2
State House,2
state law,2
state legislation,2
state level,2
state of coma,2
state of war,2
State Opening of Parliament,2
state or territorial,2
state politics,2
state powers of legal enforcement,2
State Security Service,2
state separate and distinct from a draw,2
state soldiers,2
State Summer Residence,2
State v. Kleypas,2
"state, local, and international agencies",2
state-controlled media,2
statecraft,2
Staten Island,2
Statenvertaling,2
state-owned television broadcaster,2
states in the South seceded from the United States,2
states that people remember uncompleted or interrupted tasks better than completed ones.,2
states were all multi-ethnic polities,2
state-sponsored,2
state-sponsored support,2
statistical,2
statistical biological differences between gay people and heterosexuals,2
statistical convenience,2
statistical estimates,2
statistical update,2
statistics,2
statsminister,2
Statue of Liberty,2
Statute of Autonomy,2
Statute of Laborers,2
statutes,2
staunchly pro-American,2
stay in place,2
steady growth,2
steady human emigration,2
Steam,2
steam engine,2
Steamboat Willie,2
steam-driven cylinder press,2
steam-driven rotary printing press,2
steamship and the telegraph,2
steel,2
Steel,2
steel breech-loading guns,2
steel cable,2
steel tube,2
steel-frame construction,2
steep vertical peaks,2
Steering Committee,2
Steinmetz,2
stem-cell research,2
stems bearing green photosynthesising leaves,2
Stephan Kinsella,2
Stephanie Rahn,2
Stephanie Sigman,2
Stephanie Zacharek,2
Stephen Bray,2
Stephen Decatur,2
Stephen Hawking and co-author Leonard Mlodinow,2
Stephen J. Lee,2
Stephen Smith,2
Stephen Sondheim,2
"Stephen Swid, Martin Bandier, and Charles Koppelman",2
Stepinac,2
steppe populations,2
stereotypical witch,2
sterilizations,2
stern-post,2
"Steve ""Silk"" Hurley's ""Jack Your Body""",2
Steve Ballmer,2
Steve Jobs,2
Steve Jobs' return,2
Steve Reeves,2
Steve Stone,2
Steve Wozniak,2
Steve Wynn,2
Steven Adler,2
Stewart and Thompson Theaters,2
Sthaviras,2
stick charts,2
stick gymnastics,2
Stickball,2
Stickball Boulevard,2
sticks,2
Sticky & Sweet Tour,2
stiffness,2
stilb,2
Stilicho,2
still image streaming,2
still in use,2
stillage,2
stimulate the economy,2
stimulus,2
STOBAR,2
Stock Aitken Waterman,2
stoic,2
Stoke Damerel,2
stolen credit card,2
stomata,2
stone,2
Stone,2
stone age,2
Stone and brick,2
Stone Cold Crazy,2
Stone Cold Steve Austin vs. Mr. McMahon,2
Stone Mountain,2
Stone Temple Pilots,2
stone tool production,2
"stone, cement and water",2
Stonehouse,2
Stonewall Inn,2
Stonewall Inn in the Greenwich Village neighborhood of Lower Manhattan,2
"Stop Hinkley, was formed to campaign for the closure of Hinkley Point B and oppose any expansion at the Hinkley Point site",2
stopover points along the migration route,2
Storage,2
storage & supply depots,2
store and transport energy,2
store water,2
stored on the glass,2
storing the game and saving progress,2
"storks, turtle doves, and swallows",2
Storm,2
Stout and porter,2
"stout, dowdy and no more than five feet tall",2
STOVL,2
"stowed away on a boat heading to Baltimore, Maryland",2
Strabo,2
straightforward ternary,2
"straightforward ternary or episodic form, sometimes with a coda.",2
Stralsund town halls,2
strangers,2
Strategic Asset Investments,2
"strategic importance in relation to geographical features, such as river crossings or valleys in ranges of hills",2
strategic materials such as scrap metal and oil,2
"strategic, operational, or tactical",2
strategoi,2
Stratford Canning,2
Stratocumulus,2
Stravinsky's,2
Streak,2
stream media,2
streams of air,2
Street Lights,2
streets,2
Streets' names change,2
strength,2
strength at elastic limit in endwise compression,2
"strengthen border crossings, provide training, and set up joint interdiction teams. It also helped to establish Tajikistani Drug Control Agency",2
strengthened the economy and power,2
Streptococcus,2
Streptomycin,2
Stress,2
stress,2
stress experienced during learning distracts people by diverting their attention during the memory encoding process.,2
stressful work environments and implacable work that drove them away,2
strict class hierarchy,2
strict controls,2
strict licensing requirements,2
strict regularity,2
strict-CV phonology,2
stricter regulations,2
strictly,2
strictly enforced,2
strikes by Mirage jets,2
string courses or rustication,2
string orchestra,2
stringed,2
strip of impregnated paper,2
stripped naked,2
stroke,2
strokes,2
Strong,2
strong,2
strong and durable,2
strong cue for memory.,2
strong economic growth,2
strong enough,2
strong kick that can maim or kill,2
strong mayoral,2
strong mayoral form of municipal government,2
strong party organization and professional politicians,2
strong subjective statements,2
Stronger,2
stronger,2
strongly experimental,2
strongly opposed to any further alliance of German states,2
strongly supported the April 1986 bombing,2
strontium,2
Stroop,2
struck him with their umbrellas,2
structural,2
Structural Expressionism,2
structural material,2
structure,2
structure and operations,2
structure of daily life,2
struggle financially.,2
struggled,2
Stryker,2
Stuart Hall,2
Stuart Hall (1932–2014) and Raymond Williams (1921–1988),2
student drinking songs,2
Student Members,2
student renters,2
Student Television of Imperial College,2
Student Union Activities,2
students,2
students who used classical during the course of study,2
"students, education groups and families",2
studied classical music,2
"study, prevent, and treat mental disorders",2
stupas,2
Stuyvesant,2
STV,2
Style Council,2
stylistic,2
Subadar-Major,2
sub-band coding,2
sub-index,2
subject,2
subject of ongoing litigation,2
subject–verb–object,2
subjective experience,2
subjectively determined based on a resolution of 70 pixels per cm (178 DPI) when viewed at 25 cm (9.8 inch) distance,2
subjects had more difficulty recalling collections of letters that were acoustically similar,2
subjunctive,2
sub-lexical units,2
submarine attacks,2
submarine patents,2
submarine service,2
submission,2
subordinate official,2
subordinate to the standard language,2
subpeaks with little prominence that are considered important mountaineering objectives,2
sub-regions,2
Sub-Saharan Africa,2
sub-Saharan peoples,2
Subsequent growth,2
"subsequently Russians dominated party positions at all levels, including the top position of first secretary",2
subspecialty,2
substantial amount,2
substantial cost,2
substantial disputes over treaty interpretations,2
substantial Georgian architecture and is a UNESCO World Heritage Site,2
substantially independent,2
substitutional alloys,2
subtlety,2
subtract one day,2
subtropical,2
subtropical climate,2
subtropical rain forest,2
subversive foreign cult,2
subversives,2
Subway Series,2
subway station,2
subway systems,2
successfully aiming a shell to burst close to its target's future position,2
successfully argued for his innocence,2
"succession of wars, famines and other disasters",2
succession to the Spanish throne,2
"such as All Hallows, and Hazlegrove Preparatory School",2
such deductions are unhistorical,2
Such pins as these are rarely seen by the referee,2
such that individuals in the same category show the same balance between the heterosexual and homosexual elements in their histories,2
such that one's sexual orientation is not necessarily stable or consistent over time but is subject to change throughout life.,2
Suchet,2
Sudan,2
Sudan and Eritrea,2
Sudanese Arabs,2
sudden and drastic,2
sudden change in prices,2
Sudden Death,2
Suddhodana,2
Sudtone,2
Sue Moray,2
Suez,2
Suez crisis,2
suffering,2
suffering (dukkha) and the cycle of incessant rebirths (saṃsāra),2
suffering and rebirth,2
suffering and stress,2
"suffering, anxiety, dissatisfaction",2
"suffering, pain, unsatisfactoriness, sorrow, affliction, anxiety, dissatisfaction, discomfort, anguish, stress, misery, and frustration",2
Sufficientia,2
Suffolk University,2
Suga Mama,2
Sugar,2
sugars,2
Sugauli Treaty,2
Suger,2
suggested that the Rohingya conflict may be driven by an Islamist political agenda to impose religious laws,2
suggests that greater priority should be given to sexual arousal and attraction,2
suicide,2
suicide attempts,2
Suillus luteus,2
Suisse,2
suitable for family life,2
"Suitland, Maryland",2
suits,2
Sukarno,2
Sukhum Kale,2
Sulaf Fawakherji,2
Sulaf Fawakherji.,2
sulfides,2
sulfonamides,2
Sultan,2
Sultan Abdülmecid I,2
Sultan Ahmad al-Mansur,2
Sultan Ahmed Yusuf,2
Sultan Mahmud II,2
Sultan Saladin,2
Sultanahmet Square,2
Sumatra and Borneo,2
Sumer,2
summaries or numerical lists,2
summary judgment,2
summer,2
summer 1988,2
Summer Dance Series,2
summer time,2
"summer, winter, and rainy season",2
Summerstage,2
Summertime,2
sums of money,2
sun,2
Sun Jiadong,2
Sun Microsystems' California campus,2
Sun Open Storage,2
sun outages,2
Sun Quan,2
Sun Tzu,2
"Sun Valley, Idaho",2
Sun Wu,2
Sun Yat-sen,2
Sun Yat-sen Mausoleum,2
Sunburn,2
Sunday,2
Sunday Night Football,2
Sunday of Orthodoxy,2
Sunday through Thursday,2
Sunday Times,2
Sunday Times Travel Magazine,2
Sundays,2
sun-exposure guidelines,2
sunken,2
sunlight,2
Sunlight,2
sunne,2
Sunni,2
Sunni Islam of the Hanafi,2
Sunni Muslim,2
sunrise,2
sunrises and sunsets,2
"Sunset Limited, which travels across the southern United States via New Orleans, Houston, and San Antonio to its western terminus of Los Angeles",2
sunshine,2
Sunshine Act,2
Sunshine State,2
Suntory,2
Super Bowl XLVII halftime show,2
Super Bowl XLVIII,2
Super Bowl XXXIV,2
Super Bowl XXXVIII,2
Super Eagles,2
Super Nintendo Entertainment System,2
Super Video Compact Disc,2
Supercapacitors,2
Supercapacitors store large amounts of energy,2
Supercarriers,2
supercarriers,2
Supercomputers,2
superfund,2
Superintendent of Police,2
Superman,2
Superscalar,2
supersessionism,2
superstitio,2
superstition,2
superstitious fear of its geomantic properties,2
superstores,2
supervising agencies,2
supplicating the gods,2
supply and ammunition ships,2
supply chain,2
supply chain efficiencies,2
supplying freestone and building stone,2
support,2
support oneself,2
supported the tenets,2
supporters,2
Supporters,2
supporting material,2
supportive role for the infantry,2
suppressed,2
suppression/destruction of enemy air defense,2
suppressive fire,2
suprachiasmatic nucleus,2
supremacy clause,2
supremacy in Manchuria,2
Supreme Allied Commander of the Allied Expeditionary Force,2
Supreme Commander Allied Expeditionary Force of the North African Theater of Operations,2
Supreme Commander of the Allied Forces in Europe,2
Supreme Court,2
Supreme Governor,2
Suranaree University of Technology,2
SURE,2
surface-mount device (SMD),2
SURGE,2
surge of Republicanism,2
Surgeon Lieutenant Commander E.J.S. Woolley,2
surgical removal of the pancreas,2
surgically excised for examination while patients are still alive,2
Suriname,2
surnames,2
surpassing the population of the state of New York,2
surprise,2
Surrey Space Technology Limited,2
surrounding countries,2
"Surrounding the medieval core there is a ring of late 19th- and early 20th-century neighbourhoods, with newer neighbourhoods positioned farther out",2
survey,2
survey of damaged buildings,2
survival and fecundity,2
survive,2
Survivor,2
Survivor Foundation,2
Susan B. Anthony dollar,2
Susan Kennedy,2
Susan Prager,2
susceptibility to addiction,2
suspended,2
"suspended in the air, isolated from all sensations",2
suspended the constitution,2
suspended trading,2
suspending their obligations to that party,2
suspicion of corruption,2
suspiciously low,2
Susquehanna Communications,2
sustain assigned networks and missions,2
sustainability,2
Sutton,2
Sutton Coldfield transmitting station,2
Sutton Pool,2
Suzanne Shell,2
Suzanne Vega,2
"Suzhou pingtan, spoken theatre and puppet theatre",2
SV40,2
SVCD,2
Sven-Göran Eriksson,2
Svetlana Broz,2
Svetozar Delić,2
Svizzera,2
Swabian War,2
Swainson's thrush,2
swallowing and peristalsis,2
swallows,2
Swaminathan Krishnan,2
swaps,2
Swaythling,2
sweat,2
sweating,2
Sweden,2
Swedish,2
Swedish House Mafia,2
Swedish Rite,2
Swept Away,2
swift and very efficient,2
swim to a new location,2
swimming pool,2
Swinburne University,2
SWISH,2
Swiss,2
Swiss autonomy,2
Swiss Confederation,2
Swiss Council of States,2
Swiss German,2
Swiss men,2
Swiss National Council,2
Swiss National Day,2
"Swiss wrestling or ""Schwingen""",2
switch from a daylight bombing campaign to the necessarily less accurate nighttime bombing,2
Switzer,2
Switzerland,2
Switzerland was neutral,2
Syd Owen,2
Sydney,2
Sydney Grammar School,2
Syedna Mufaddal Saifuddin,2
Sykes–Picot Agreement,2
syllabus,2
Sylvester Stallone,2
Sylvester Turner,2
Sylvia Plath,2
symbiosis,2
Symbiotic,2
symbiotic and parasitic relationships,2
symbiotic companion plant relationships,2
symbol of modern China,2
symbolic,2
symbolic and behavioral inheritance received from the past that provides a community framework for what is valued,2
symbols,2
symmetric body shape,2
symmetry,2
Symphonic Dances,2
Symphony Hall,2
Symphony No. 5,2
Symphony No. 7 in E Major,2
symphony orchestras,2
sympoliteia,2
synagogues,2
synapses,2
Synapsids,2
synaptic pruning,2
synbit,2
synchronic and diachronic accounts,2
synchronise,2
"synchronized, choreographed routines",2
synchronous optical networking,2
syncretic,2
syncrude,2
Syngman Rhee,2
Synnecrosis,2
Synod,2
synonymous mutations,2
synthesis of chemicals and raw materials,2
synthesizers and drum machines,2
Synthesizing: Ten Ragas to a Disco Beat,2
synthetic agricultural chemicals,2
synthetic biology,2
synthetic competitors,2
Synthetic Cubism,2
synthetic fibers,2
synthetic insecticides.,2
synthetic materials,2
syphilis,2
Syria,2
Syria and Lebanon,2
Syriac script,2
Syrian,2
Syrian civil war,2
Syrian Jewish community,2
Syrte Agreement,2
System consolidation,2
system maintenance,2
System of a Down,2
system of pulleys and wires,2
system of weeks,2
system overheating,2
systematic thought,2
systemic fairness for minorities,2
Szafarnia,2
szlachta,2
szlachta clan,2
T,2
t located 15 km southwest of Dushanbe,2
"T lymphocytes, macrophages, and neutrophils",2
taalo,2
table beer,2
Table grape,2
table grapes,2
table lamp,2
Table of General Standard Chinese Characters,2
tabloid format,2
taboo,2
taboo word that NPOs or others don't like to associate with such community benefit organizations,2
taboo.,2
tabular,2
tabular method,2
Tacitus,2
Tactical Air Control Party,2
tactical commander,2
tactical helicopter squadron,2
Tactical High Energy Laser,2
Taejeon,2
TAFE,2
Taff Vale Case,2
taffeta,2
tag,2
tag formats for MP3 files,2
tag team wrestling matches,2
tags can be made between any two wrestlers.,2
Tahitians and the HMS Bounty mutineers,2
Tai,2
Tai-lo,2
tails,2
Taimyr,2
Taimyr wolf of North Asia,2
Taipei,2
Taiping,2
Taiseer Elias,2
Taiwan,2
Taiwan and Tibet belong to China.,2
Taiwan or Belgium,2
Taiwan Solidarity Union,2
Taiwan Taoyuan International Airport,2
Taiwan.,2
Taiwanese,2
Tajik,2
Tajik Aluminum Company,2
Tajik Autonomous Soviet Socialist Republic,2
Tajik script,2
Tajikistan,2
"Tajikistan, Pakistan, and Afghanistan",2
Tajikistanis,2
take a drive through London in an open carriage,2
take action on Ethiopia,2
take care of his sick mother,2
Take me out to the ballgame,2
take off at far higher weights,2
take responsibility to ensure that they do not introduce flaws,2
take the decision to judicial review,2
